"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000085117",3114.20548141785,1.42947650464665,0.0547746247258143,26.0974221512641,3.89990295414174e-150,3.5583586581579e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726939483,0.0591378488474955,26.0883224442847,4.94678013645064e-150,4.48569137064567e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011820338126,0.0559766940382658,26.0843950945569,5.48127234663093e-150,4.93987059950971e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909638602,0.0653660683006013,-25.9893112826306,6.54091206302086e-149,5.85890232962051e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948617,25.9632398074475,1.28882642605324e-148,1.14744607264983e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035845959,0.0766078886422351,-25.9197896411528,3.98511102601665e-148,3.52658319109546e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812493505,0.120040920669351,-25.8986527893967,6.89652686773785e-148,6.06646584952509e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232883031,0.0832907846678429,25.8674754646913,1.54743467288398e-147,1.35308424670629e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759512952,0.0467677338672556,-25.850677275941,2.39080907188811e-147,2.0781648086412e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380413986366,0.0563313192411745,25.8080968002791,7.1929619568192e-147,6.21556536151024e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.05868183026812,0.0411586162628446,-25.7219976373169,6.63393844959685e-146,5.69897987278232e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351824089389,0.0683097896739121,-25.6700869562707,2.52319696562259e-145,2.15498624563929e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688103566,0.0516721537522143,25.6470223283245,4.56413014385227e-145,3.87555328399941e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251215372376,0.038565641234807,-25.6251726596585,7.99821114489499e-145,6.75251274244296e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565284307,0.0413543195384711,-25.5807776466723,2.4967901321286e-144,2.09587697376967e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277603436,0.0634674463218059,25.5755173731745,2.85696262792453e-144,2.38458982978473e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768724729,0.124227298335188,-25.5096724288146,1.53971093912298e-143,1.27787309015348e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762590941,0.0405808206435563,25.4710873145818,4.12329666725901e-143,3.4028779798896e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839028783,0.0710165921560819,25.4605062759687,5.40066348131367e-143,4.432164611201e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394129679,0.0634210251346639,25.4409943369854,8.88069309942055e-143,7.24763231280488e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26418730731557,0.0499551223912538,-25.306460014537,2.71185361672739e-141,2.20094638838261e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777139175,0.0642144761780964,25.2185779247099,2.50587556622967e-140,2.02259956417109e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288211746,0.0943256742166475,-25.2136324692998,2.83924688473224e-140,2.27915501293534e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.55950415459411,0.0620491094960137,-25.1333849471973,2.147368708306e-139,1.71439382201169e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424642163,0.0559821210242227,25.1073775109997,4.13129949308223e-139,3.2804751109934e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411639696,0.0786211045277456,-25.0978936031178,5.24376474683014e-139,4.14144645865241e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311364521,0.076440346298169,25.0604975829511,1.3415197698739e-138,1.05384627911485e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345270726,0.0702045126808139,25.0377559160472,2.37350326905116e-138,1.85461505438093e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017847815,0.0556427625030138,-24.9831265728918,9.326393088385e-138,7.24892669144845e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774577025,0.0455250146914066,24.8809968200639,1.19490503357581e-136,9.23850260169932e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727339,0.0885452918936235,-24.8118165324112,6.68404701499047e-136,5.14076704974921e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074343938,0.102393457237506,-24.7804968393035,1.45499953421576e-135,1.11322620612654e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903782774,0.0461089586796826,24.7366036988886,4.32107068139123e-135,3.28893929065478e-133,"PTP4A1","7803","protein tyrosine phosphatase type IVA, member 1"
"ENSG00000197594",381.182790486167,-3.06334360997276,0.123854621899006,-24.7333814677558,4.68017229945978e-135,3.54390366386929e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714131442,0.0797054382124366,24.7163454024776,7.13659735991267e-135,5.37623667780088e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397136194,0.047154821310218,24.7127216047668,7.80639072865797e-135,5.85081019408089e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612062637,0.0587754231487288,24.6694288692284,2.27743427345787e-134,1.69824921203534e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894948353,0.103319860901354,-24.6318464550911,5.76035779073812e-134,4.27371999726985e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720343137,0.0674223914190524,-24.5846694035088,1.84277095615421e-133,1.36031685155303e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121459290726,0.0647776283402293,-24.5642613611876,3.04534700085701e-133,2.23680737212948e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054310973336,0.163786565602429,24.4863984721948,2.06226960793171e-132,1.50720102191626e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858188315,0.12726668133432,-24.4189488505589,1.07604775944591e-131,7.82531761696059e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883912800151,0.061014011626285,-24.4015938030883,1.64484288841314e-131,1.19028285865956e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041984981,0.0455393841036154,-24.3960352498842,1.88418250284429e-131,1.35679612582268e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333188339,0.0735280602355058,-24.379717432254,2.80700428550886e-131,2.01145819288415e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540584653,0.0777152683120329,-24.3726290468621,3.33741099540824e-131,2.37993046225956e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.13885806175179,0.0878714957130348,-24.3407494591504,7.2643662134358e-131,5.15524346257835e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.08679697719667,0.0858107013806792,-24.3186099591364,1.24601422439863e-130,8.79997545981529e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561629945,0.0431513615947233,24.2679622982628,4.27346848964371e-130,3.00369627334288e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601862089,0.101351264977293,-24.200744008182,2.18495840326383e-129,1.52843042590217e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789895930013,0.0747811002178547,24.175880724318,3.99092122757594e-129,2.77851340441188e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923573289845,0.0798965353543397,-24.1466757518624,8.09184042396999e-129,5.60703470887355e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284641951,0.0518521056480245,-24.1198082660151,1.54926426626865e-128,1.06848319584444e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120057389,0.0845080268049888,24.1166582350444,1.67177091987119e-128,1.14758480434148e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358354766,0.107886183887139,-24.1078467124993,2.06827172494285e-128,1.41315868090282e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183746222,0.0841211188739553,-24.1060968352153,2.15754267944571e-128,1.4673287944934e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724748926,0.0843251907788665,24.0962069426886,2.73939385774257e-128,1.85445602627826e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652025656707,0.0679238779721257,-24.0934455662067,2.92819378049596e-128,1.9731727814443e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.5725957957487,0.106782846339456,-24.091845122489,3.04350831330838e-128,2.04151311061645e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.28493645299336,0.0533739695961563,-24.0742156282468,4.65672342319284e-128,3.10942123121377e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420875611,0.0634942659949197,24.0053835550766,2.44315358266798e-127,1.62397855789107e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757763453,0.061275855011261,24.0015839414114,2.67687848446779e-127,1.77132184400143e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997383369,0.0505707428617816,23.9114536469969,2.3280328055828e-126,1.53357856116643e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838803268,0.0507353277508877,-23.9067813652087,2.60368694531095e-126,1.70750719761687e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759636078,0.200589345736132,23.8923337566752,3.67966738451825e-126,2.4024139501588e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643103598,0.0773561331753059,23.8499050470239,1.01493978779057e-125,6.5971086206387e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627947353,0.0645646606791199,-23.8228817946991,1.93497789683841e-125,1.25219494733728e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.49727045993664,0.062897110197105,-23.8050755471045,2.95908060161478e-125,1.90653044025093e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.4174214808486,0.101650559188391,-23.7816840374518,5.16766712105757e-125,3.31497947634654e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.11916996010411,0.0470619459170608,23.7807837796691,5.27969492585956e-125,3.37211819395117e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258400324,0.0523204606268457,23.7035868787229,3.31131829367385e-124,2.10576907939692e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109105920412,0.0680399179774346,23.6786155406366,5.98942371709657e-124,3.79244113810985e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821341233,0.128306142861869,-23.6338506152186,1.73024881815539e-123,1.09087361110312e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827155223088,0.0386345658416607,-23.6272140073789,2.02459899041916e-123,1.27099825509647e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109966483347,0.0512947030292196,-23.6106185105229,2.9982819494811e-123,1.87424518459053e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.94726997858636,0.0824915539965329,-23.6056891190122,3.36901808294559e-123,2.09707100163012e-121,"ETV5","2119","ETS variant 5"
"ENSG00000137962",747.210466132633,-2.18043253918703,0.0923899186100812,-23.6003296895329,3.8241883696875e-123,2.37035135657001e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967533120442,0.0673979777759473,-23.5863950768525,5.31588300783908e-123,3.28110594055278e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072907367,0.0411329202046802,-23.555465259603,1.10347702112484e-122,6.78245918005186e-121,"MCFD2","90411","multiple coagulation factor deficiency 2"
"ENSG00000188229",4439.01233276079,-1.17289193014214,0.0497935171057785,-23.5551131616294,1.11268363520744e-122,6.81055108383223e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.126658019994,0.047921696197345,-23.5103952780456,3.19313498954857e-122,1.94635489611902e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426755611,0.0818341358512096,23.496115008193,4.46934301887664e-122,2.71300202261561e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160800626,0.0741982450724205,23.4852132460201,5.77647409227241e-122,3.49203310351777e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269386336,0.13556573911205,-23.4844933145825,5.87514950323867e-122,3.53712894272853e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.987803436229061,0.04209324509492,23.4670297811815,8.85907603245443e-122,5.31182967007165e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208668736,0.116590497739918,-23.4610207496424,1.02031216266625e-121,6.09283970307612e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.67301179958584,0.0713119466383633,-23.4604702080286,1.03360027590164e-121,6.14720164088869e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258973689332,0.0508599239634704,-23.4485159228685,1.36880440667315e-121,8.10795836049537e-120,"ENAH","55740","ENAH, actin regulator"
"ENSG00000197063",1329.11793708827,1.50802309723069,0.0643482378486449,23.4353441158365,1.86501688354373e-121,1.10028506101435e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143336951197,0.0663293036552898,-23.3898636653069,5.41959678229165e-121,3.18455506927457e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501663228,0.140991826282015,23.3794759849334,6.91281194205013e-121,4.04578515652257e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686024277,0.0524738527155322,-23.3734859700845,7.95385942373357e-121,4.63659503708913e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286372452032,0.0699908956602255,23.3296589380302,2.21748197761884e-120,1.28754190716287e-118,"ETV1","2115","ETS variant 1"
"ENSG00000144959",842.046399250896,-1.75491947640581,0.0752295067243743,-23.3275419821039,2.32995357258323e-120,1.3475203929625e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690163016217,0.134608556435315,23.303879881288,4.04935739608345e-120,2.33274745680259e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047354444,0.129060252721805,-23.2771934827993,7.54768098782091e-120,4.33107162933942e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369418122,0.0986860212391821,23.2764850111234,7.67341432020098e-120,4.38608779625496e-118,"KLHL24","54800","kelch like family member 24"
